id,Predicted
26073,375919.44323196716
27618,542382.8271804922
113320,493827.4203220641
56805,436213.5596907575
27982,331779.44903339865
117995,491206.7192682259
116341,470949.3550133853
54702,226190.66054327064
121192,476591.2143513281
35293,360280.56221836584
48790,287547.19725280354
67671,406153.2041825698
55974,366280.216353732
59172,374253.70408415905
86920,327107.11990239884
60736,263299.6129325229
80766,599551.1769665321
93671,570004.0327107084
91025,407216.9507399266
10459,373037.4909704845
119222,418046.4455739301
171641,563041.7013327044
49812,277910.125914288
14307,449666.6314050309
7305,303402.1375781412
108542,366802.70824843936
99237,291146.459531078
126937,307039.94547746517
47263,386782.3589084083
120818,473307.486775007
179449,632146.9241000718
137058,697358.0652345937
177688,520608.8878774369
185319,535418.9088949702
56223,319876.4380039773
168308,627910.2143228456
38621,235920.19980474332
133024,472202.7843979782
116538,376005.27251301956
39185,379592.3275862547
89313,371295.4401520722
40102,298766.21493029187
135194,393956.1738442935
52264,275327.3131973784
87424,505597.40569393086
108479,379335.6074523728
79604,901303.9341497992
166057,658965.7520296444
136731,465905.963277067
30272,396390.9986670905
45153,328881.9926249989
18625,340455.92023724486
123860,553570.9119748728
28674,367152.8471874503
64983,388816.8493281377
166163,522629.1517561517
98342,281512.66247800924
39557,364303.5022752234
82264,436710.60739508946
154390,450259.30855906726
58723,455635.89496066235
169074,553089.508894823
169786,682763.0562873193
78948,664535.9148688763
171221,632105.5242000093
83803,547250.1299109614
68028,584677.3508873988
49567,433175.05981685006
104860,428883.5882247936
14620,288723.25681878603
139593,398099.9404094904
11182,280697.9569572301
125829,409835.6874763
29794,288128.5931634608
79342,501311.72581460245
158798,506544.27412391466
149369,393421.5812422206
129605,394623.70201461506
116789,552475.6956964221
45865,393996.1443277151
16121,434206.91938716284
107308,362998.87458987394
70806,281666.03047158127
174075,379734.3290599101
180287,579293.4065814343
13323,383158.763191893
177576,606868.9833847325
54591,304943.6002001659
43751,499893.9636102972
11425,336222.94924896077
105076,545933.1719892124
109446,596911.3172812423
21528,438696.01724867156
90691,476447.7399660837
87008,352956.89449120057
84641,394392.1023148615
159177,618898.9194425922
50297,269996.2254169295
97472,388321.9439884833
1018,180482.67583347496
52682,567071.8702053104
88613,407895.5437215368
35707,381376.19425591634
84779,390461.93259376666
158337,381250.63404288056
130557,337534.42852910905
40182,432132.0630289462
133887,532722.683783779
20140,312269.7442760004
19842,414521.93297299166
49629,345905.71530511335
162756,465816.2755454926
71279,357179.11294581275
68559,454747.8603767015
113869,494238.1164767236
25637,463262.3808980001
58280,547654.3643612004
134866,553976.6250817623
59814,239099.86704830787
3532,353737.8816123009
95388,386485.8252380808
179135,907728.6235042063
14435,366096.50078205
77254,481306.40705501236
16512,375592.1220680962
181437,462186.62986353383
138120,469326.8510402806
182622,633846.60157106
104730,402214.2676888455
164756,623393.3961574782
154107,820403.8855442131
120932,596609.1626175863
46420,343300.6525493331
64760,406083.6538120552
154967,427184.75801269757
109139,467916.49001996504
137736,446465.43237595167
109293,459279.84135303926
1292,241398.60983235456
41906,451680.84619764175
182297,735623.3827213014
72498,517432.1530917868
57624,296414.3765538354
15627,286206.358640447
182660,649872.9652965995
167468,517681.16958266054
117301,411722.09812935925
38883,313481.24733500014
91451,381087.94151712756
50716,569359.4826455255
156403,1081431.6756673183
35218,293329.5982855336
141423,365701.94644317776
47464,305744.97720520315
127409,462206.13925738743
27585,263557.8868944086
149201,504347.9823113759
155475,446675.0257934191
170932,644291.3941685138
10455,440304.7811190887
95370,435497.67430012417
42083,352748.89616111136
178750,660583.5130935116
95817,458040.6417015791
185103,518044.334672812
91344,355526.21490659454
126938,316083.4138359367
78038,407164.81515423395
52280,365875.92169339844
179162,541077.9183651506
96003,716038.3603136514
85388,450968.3209047197
92637,437197.6778058867
143087,441428.31673137547
72135,380418.1493482308
91484,412210.2603277488
144218,720467.9999870103
76044,428446.22851829254
158190,544839.7441572067
96507,443681.6945616909
6705,294174.21174104104
24501,310143.21058100753
67101,740276.8832182111
62701,465277.1918297963
129276,493179.1544206882
34584,335808.397243871
72995,434162.7242436299
95778,488726.5172374971
31904,285262.97977300326
53087,239501.67077683719
72875,735156.4250935406
169361,546709.9811971833
69823,728392.2918221077
155875,494832.4989490807
148910,471992.7509112387
183784,558702.0618250484
158592,532319.2920852252
34950,256115.51698402708
102324,488279.8850087609
179656,580556.2783510309
172192,431625.7931117055
119256,420160.31674732454
151081,622345.967788498
20717,329824.3701121422
56187,461184.5447335394
93717,465756.13211647124
170231,518971.73535286007
3855,354227.9989489041
153326,534640.8286797396
147929,361062.51045628835
20729,299330.56165003753
162894,541441.2535502246
59960,285593.050141728
90839,466168.6715713661
45201,304546.60785044706
179738,526099.7575552119
63921,403613.3157375817
181126,600472.1677961324
96926,406997.56923380564
22722,173859.89293575182
1435,345883.79957394087
52516,436359.143894271
96049,533551.0166530067
161266,464095.2521001692
154209,813595.735304561
135762,400342.07896438945
1529,433136.4485381753
156025,590819.4959489015
34939,263983.4005242636
44952,261949.54155969006
79234,495826.17924458225
13952,321840.11473531614
141072,388811.0621076907
17482,303573.6182441837
164983,693167.9242677878
54724,320455.215439735
41790,343336.94176625647
162117,414932.52785293397
7657,323787.6182677732
116600,457147.6434912751
22626,159106.2914399557
180058,640002.1481961567
94539,405208.70976920624
180194,688464.7985877297
102051,480157.5304804489
154062,447393.07864090666
107481,456297.6098724101
41485,290210.6213234103
66361,283916.62519777264
49212,333226.140559415
80296,704166.7345079301
88908,475179.4710916111
79243,514477.1104817314
68255,638666.9197663888
20773,306514.74965280073
213,299827.5138142713
17870,288092.38480474474
19488,458507.58290359436
134002,325919.7438208522
113888,394435.2928581042
66570,598189.7949101059
127580,475715.32896344824
54792,448439.59433628415
130547,318697.0282385046
118012,509486.4596650875
119972,462631.3838812472
155497,581156.2111318172
68490,423977.1809580069
120117,453949.7254066446
150330,352518.4671894699
39377,338514.7485766808
51198,395074.3163314181
126900,535914.4552369573
19501,424582.8593522627
185254,779805.6313133687
121539,521029.0215127364
48639,360196.5675587202
130185,543646.6462737706
162774,429308.4102884822
141097,680790.167014216
120053,398275.20652100816
117092,496214.7654260188
97149,514409.549341645
129821,511274.3560306388
160192,494355.4733184174
36992,296966.9359028589
129150,465143.3130898427
48895,289725.97992284154
34059,510334.3578694055
80555,472460.6994397754
179383,577959.6401487765
5441,260105.81621723948
121642,464010.77215059457
86158,406546.8876669611
35519,197354.33086198408
61508,484414.0569210491
135009,513983.8729378833
85569,407288.30403531366
121430,458413.09478151484
80640,427316.95045861375
118924,398681.69828509435
5765,335029.0381000798
83504,581336.3515185363
76895,346601.28967432934
50203,379536.38698608446
182369,661785.4053202617
22486,339472.4703926639
147624,698954.1473286403
115978,663649.8110250987
47483,294249.90809774864
112962,368296.72484434047
46307,365178.2856659592
31910,370873.07273021457
142300,791550.9158888169
35436,422677.8069246599
91775,347937.91650155693
106054,753544.303838915
105379,436289.4951259893
122784,527193.0876713489
66398,377798.3187781516
113473,381139.0853991862
15483,278619.5497806073
96984,456164.706202102
33808,410446.2241508693
93857,308020.4695601546
132978,607278.1755878255
127344,463657.14411073236
8792,287338.2095646553
39141,502490.80988355825
137286,441732.7902543661
51994,341996.17622326995
43852,480946.37332690874
11249,402819.65507278795
39656,456612.9938429624
18216,373270.7453935177
70705,900530.1725449061
13860,368828.7030749439
19240,386149.1540168093
54756,265057.59850156726
112966,418063.4633547126
115776,280401.87482107617
176127,611490.4093635471
126101,840083.0037233204
116728,534789.7335076067
97501,458240.16125832574
65139,441090.71274021536
19672,349645.00313876464
90948,384774.972490178
122085,448475.6687939258
84267,706024.1472384537
175341,577160.7692913072
7582,305489.7845965434
160159,441274.1848155781
124487,359924.70728186204
82235,341496.74344117474
119961,370095.0400668543
129953,463071.78036103654
161495,678581.1617648875
94672,614123.0573902654
73269,391423.9836604978
162729,406419.5475468757
146115,557750.3968557874
46838,179393.45624348766
115279,447534.3198103227
105200,322756.8014763001
163386,534725.1276120262
185879,684051.7282170481
17577,288525.8281999412
183648,618756.9273198282
5853,365171.9349108675
137305,395267.7800295958
69550,448677.38319226686
135392,638877.4167771287
160783,483506.7517405893
173963,461863.5218148473
143430,474548.31051062467
15718,286090.83754614834
21041,433428.12821042276
114372,643622.3396075557
21544,438638.1793370208
160409,391121.8549338701
90030,436085.7888210863
72429,462881.1239998309
1842,222992.11264917106
179577,670704.6544212865
131092,406400.036342025
165756,381114.15056751703
119167,403199.06122419285
60333,312832.9125754221
137228,449993.171628222
153525,621304.2584614508
89730,371611.6001638636
139196,346841.7385491349
98194,376824.3874531618
36034,310564.9307839442
150836,596269.2598330345
114041,470828.62674424495
14494,382252.4493476246
173130,504805.18232332217
127819,498141.8393779952
159751,481454.8427823459
138367,390700.1108886917
93312,707089.481116866
83970,498359.72541995434
18696,346320.3653326031
36191,307763.3367129583
76267,400410.441043539
134099,516785.224638826
93100,434416.160209973
55119,593228.4954130165
36130,413146.64996898925
89585,521746.2816025666
113673,368953.6594837013
39756,332804.0690716504
48643,362630.1212663067
41961,268101.5099192553
13747,297468.96611871547
96969,497753.59645942046
113943,431820.97347344545
123134,586585.6278588297
139058,443932.0806697478
82257,391260.3714078216
136075,380045.3770182469
137615,423253.0409730353
90373,464024.99193194846
91233,282516.37652233103
92044,345963.4456313598
107730,399344.46403868916
170617,548866.2481275047
125746,395232.1426304491
16531,304168.8192468297
46203,294541.291026809
51883,333771.994425692
100013,389227.5155770877
104100,417115.0391235157
57965,343317.535701226
66906,332420.670854999
80711,545103.5776413099
162092,572686.3870632052
63996,567775.4162057862
131279,508579.6816252182
92979,381699.7294473174
154767,529437.4866629327
172333,524833.102912121
184731,563912.7815211187
125452,433521.2735945568
82237,341260.255334956
80802,375197.6838540227
33689,321979.2640929755
147140,415075.03885626467
94883,378594.52956136694
139347,344492.4565616524
141998,455353.01376873214
62192,277745.6406257039
135519,535252.9048998135
156295,445997.4369177662
102923,647753.5220609661
119955,413880.6667825001
180176,726345.3014292516
123033,449061.1123907316
130759,654151.9293119949
174735,511125.23966478376
17076,349712.7664014947
18241,450334.1225349799
163559,449286.01109171374
174245,632969.6814863603
21111,466258.7431087827
73941,661592.9381234351
40189,280372.22830288403
105615,422661.5003209357
40055,397543.78160172544
124639,473529.40263326454
21050,457880.71034187224
52361,260070.34565979248
42021,368872.30210834066
115208,296786.9488320459
96613,705962.047199335
115336,351040.44763524574
98521,248061.61354970807
51443,294728.0427366204
152789,506159.9450193248
92697,681263.9481309153
396,231249.39228042096
88710,447701.3403979374
56459,384975.71159808553
22071,341218.8666608871
153847,598187.1464010221
102887,775957.1182524597
20471,316437.431853703
126723,448983.2504520216
26542,287106.9342927269
33179,325607.1009266753
69114,722971.2807284473
74659,391566.5879877886
169817,668946.6240881146
10424,352544.5036844483
156531,489184.916466684
48479,442316.5249018204
77471,293952.2935301217
133897,352856.52339566604
36669,305973.6167859239
92808,629912.5259781576
180396,635179.0520536207
106941,425196.59351140837
92453,406501.33507912076
172648,616190.3377684719
35241,306583.052595883
99903,613157.6034582547
180314,532006.7040003857
9925,276450.1322652262
89270,894959.1700994174
151507,370408.4519320491
64945,426711.85310350714
67795,582413.5370296845
22891,312031.12333571375
53983,477998.55569051986
20816,300783.7860057942
42492,312633.4376061255
29308,438250.84995490604
123548,528109.1147255162
156225,384990.41340371233
173093,585866.3912846812
126363,387169.9453638065
1532,292788.1883769317
178143,687086.6277536158
115121,330272.9744988604
166339,537474.9856298593
12647,361076.03397531144
28284,539632.3540166332
156348,422604.03590254596
94807,459129.3111804654
58302,408290.62541117234
41916,259760.48475822166
98002,617372.104915044
21509,506320.8279112029
171236,561291.5658145101
117645,392765.05787535146
164907,636324.6552492953
10556,372950.3664767701
821,237273.36247210222
153667,433462.91404706554
99786,413554.67968082934
37544,381895.00494101516
66778,416388.7273732737
118079,362023.656005211
65301,371493.3339925256
78159,556637.1142518995
99209,326736.1148519367
55175,287413.2664841126
178387,513049.37351227325
259,239411.2234855332
23755,370183.29927024746
28925,305927.77003516955
183661,565730.0732574033
104023,425717.2108619113
147584,684314.4659998736
179480,627513.9873400005
989,214878.57025194762
82137,719834.1813390485
79343,514767.96712611953
52881,422576.1369086194
157796,360269.8506247917
60694,276825.56854147406
163246,515051.8429103702
7589,306190.27347183344
168271,627207.0093232357
95096,509360.3988666635
5678,312596.79354826384
11132,342740.6975612423
5872,253018.37221884215
114547,228403.36357457426
123744,359156.5672838159
157196,413821.4868053717
92067,378973.3026617864
53497,290810.27506839024
176593,537025.8284831202
40592,298626.04537818744
154890,464618.20392407116
66229,325921.65986888437
93621,409761.3696278571
90965,388358.10078606376
36892,293354.11210020084
182143,492143.6877026373
90218,531228.2297613616
76890,284678.55400843726
179630,539361.1039190011
7252,373580.08333320136
20036,327866.38938333513
59665,405375.71055852954
49560,249185.93238612555
106052,747447.2456837853
185967,831530.6017549979
100388,652258.0627004509
71240,383090.6900194524
132758,387657.0570805776
126882,431907.3789498597
15798,431036.061226568
84263,700943.0386246783
84359,318126.64956323046
142925,536767.1898065584
95769,522961.4723425096
150795,544969.2198718309
74126,874764.3417978776
49460,366955.0759907859
152031,400561.03684203455
16817,324643.7898971005
23002,287064.3883972806
14366,324836.00272424496
138290,513552.0118616496
85301,296039.5612856406
55502,575970.5949040065
117067,502992.8501018118
132226,464881.33411828923
44204,377547.625455749
59721,299491.37947778555
82069,719636.6977830941
27519,227919.9362106535
175062,552634.4732707578
7856,423802.8542488971
50179,263746.1327439203
35488,282527.3714844552
101243,473706.54598448926
166472,539955.3373664283
122966,437471.3562278118
178520,595532.9381021003
100317,890043.1990146489
14089,366390.85840935836
62155,451225.8434665246
178392,471228.2090532236
140697,495396.45759072626
4645,298425.6860813804
85250,329395.4834166864
61570,718185.0832624855
33978,403973.9191038786
151284,457182.16877814964
80160,467328.01386510144
55813,342540.91191083984
83308,476042.3925469227
85912,566925.8063145905
183338,572202.9446719002
43240,556090.6436432463
113890,418474.48761876975
25753,510896.1146847955
27223,195597.16079563025
172322,557734.0249818445
36575,328065.22534729564
110677,639773.2544916219
117224,280905.1657208502
117091,428245.15321043757
12352,292888.4716383801
156200,436929.4465282186
70536,767431.437637521
14420,341925.26028901455
5078,447096.59896062955
8029,286884.0282666784
18817,379774.0766682292
77262,404625.4077055262
180316,551918.5710238888
84833,506627.936211605
152817,386952.9941787502
24970,302588.23021759087
93601,356400.12374095723
14057,352652.3847651399
126761,351368.6937859573
96728,735318.7163833908
117631,367876.24536726705
170039,476895.6451988343
94713,376246.26159642317
148814,496004.3317818126
92844,575142.8458980904
71786,502604.51736446866
36039,296196.6973497714
113287,427721.62668274477
125378,490017.9663961848
41794,340119.00015622564
84133,627642.0184470231
174089,524733.1559695455
33462,312633.2836444824
158876,429813.82448339666
90847,454824.91294452327
105617,390797.7177599242
104194,535851.4417030504
69178,592643.2125343719
142381,459620.2595816239
80346,404085.0369119967
76175,453175.92910173535
97660,665691.8165638746
73223,416141.2615974731
116207,350061.243731814
32174,212544.0125562127
34776,324075.1344795944
138716,537648.8650445619
81155,474399.58499168116
35317,304536.6822263665
171331,601836.8413677921
147345,512740.1955670771
33932,368217.6057958772
165578,434783.3089416016
27363,239496.32202058678
137104,416868.94955827325
68596,491810.00961091236
42156,357578.0086263635
124686,467786.6261421459
17018,310009.0043115482
164614,719043.1019113495
42960,308107.6734942574
63099,393605.77059531043
81265,416257.0038894675
112191,447829.32753617765
23090,276206.858900754
172708,453429.44398272183
36020,295890.5590492437
90623,477244.8536699165
139777,466238.2246678956
7620,299973.64577422186
137497,501828.79712635436
38986,375950.09163431416
180763,695146.3373866323
36277,435761.42434314726
117648,381164.5440556282
23392,323572.70630497637
20979,453430.14691468515
133912,385166.24801724934
155458,491786.5947641042
60863,405916.3718057842
72397,361594.2517385375
40635,317547.2547893993
17859,428735.1854857825
108232,355127.5887881746
87887,572950.3119519936
73495,391241.7785640134
91856,316863.5601960046
143143,353156.07633934804
139533,406159.7464016021
85391,450968.3209047197
74283,402438.4688784389
154589,511054.16353178484
37485,265164.8269645801
117207,285137.37807604164
180327,478300.67204587214
133489,330933.1533839394
165654,609860.0625004943
75924,451960.55158913013
87618,450990.1053982196
34935,262035.28317694622
137010,620008.8017809942
49512,378239.16317702946
55734,346300.4870064215
106001,698385.850177457
73400,388816.77203867765
6751,290823.76039339614
36165,310386.5820840312
116202,408498.9563562091
138700,469452.68287579145
124933,492395.6404599143
145766,513782.84382745606
86804,373804.0920942006
170802,629911.6635912032
130328,360049.0750709254
7773,366165.5730507695
180092,502876.3828729177
162116,453455.26671120606
46224,297472.12427550583
185784,585601.2511758414
120809,414112.457204881
141548,379764.13337180205
41326,282071.0568210713
168633,546984.996536039
14509,299068.2868202391
7818,304759.5567193531
77833,454974.0144013972
145273,395950.1978627497
58309,238056.37396183153
55716,318741.08250237675
46442,329278.34593754035
51607,701064.3069028223
38554,204635.20758058788
97901,495487.618901958
46371,359320.9061811906
153780,898063.4999909033
136919,487802.7039784699
154747,418761.36406667624
8095,302963.63482490135
73891,689895.8829097736
123857,553570.9119748728
125834,578665.5465467939
15263,278842.62701966823
15924,426649.10426661564
137970,502309.71639314794
177756,673192.9307911957
51332,388185.894968044
45570,385539.36001572944
71255,370542.12442025973
87679,438221.08271046117
168582,613690.6524722462
114496,490704.9199286012
95859,688265.5965164916
97523,473441.9093823713
25997,365264.1926617713
99528,305869.16897587903
52822,309259.7632570495
20106,394213.94134564465
47620,510469.9715983119
98864,439447.26183874306
73295,384073.1468549718
86195,434975.0916711901
45264,344026.9399517546
115902,407187.66713356477
161807,517245.22794488544
80664,351615.63576195634
78707,500864.1133857999
57065,703545.9462929473
181426,644818.1266227192
26126,443764.0550122234
99535,310674.67942031834
46446,325477.62382823403
120851,394276.68458689225
99797,413046.14937867207
53517,313311.58088214434
13175,402849.62777440937
40462,385233.63281118573
29418,172999.52423626726
149716,401596.2181138924
37690,367736.38882231235
148508,582356.7492701581
119868,363988.72783224995
112666,471695.82898740214
89794,491456.09243330406
57363,545882.7252831376
90996,528788.5769201752
133535,366172.3067509094
153642,471987.86480800336
18750,291716.2912865805
72412,335323.59015373973
80518,416626.7152487847
44749,382880.5606203008
35683,382916.8702882749
82518,420281.43515726103
21196,403516.8035988835
177212,551325.1702184326
27147,317349.2137701792
48336,442180.98655072995
3856,348073.6812762014
2989,371071.9190683124
89009,415138.9340227572
91195,284289.8351550068
61262,626809.5193421058
8678,268124.6714631113
152939,580048.3214340456
73617,432605.6873808085
15370,260280.28214667478
30786,320257.4099938212
138286,410851.41105990985
16215,355591.42097294517
12978,359842.6404260367
170540,541677.6949411838
12614,395369.02125471877
41065,356814.03114495275
101716,472006.00551334093
169473,573510.2460457353
155485,1158809.7829306007
124092,588027.254261819
171158,479616.8445467164
34322,375854.05627897434
61330,511587.64086951094
160830,463451.9433379373
12371,389503.9209684205
70257,402377.801768034
2520,431920.1888905767
118280,269914.5703593636
99672,606433.5223757247
50974,321402.5000413356
98805,395463.7256681663
76754,297643.34724254557
164921,614507.2903645764
137258,446599.5008008749
77108,306786.07535134634
161941,579436.9986143659
80566,511765.0762063669
3889,650723.4598023444
92444,415892.39775203675
24171,281259.23984309705
176074,554545.3426712821
179132,789476.4186399458
117881,481605.9667206017
25173,377132.5184087703
54953,419261.9269215362
142766,453896.8743034981
137513,687625.2347420466
14036,292765.84465654544
43092,353448.27903631266
4835,226992.2363353202
121135,399343.08565968083
183148,611280.2366730445
39636,344654.155550378
110847,398873.59179957554
157441,499427.5724033461
84260,796905.1688162666
144552,763644.835506754
1453,338182.4707353375
169337,513120.32165213564
126153,480219.5584819878
69043,414730.79240082606
44980,323756.0856137617
151879,508133.38094382134
23850,424137.5586014967
169011,510758.9692491664
36054,338202.0064803858
162449,564620.7494404666
159423,497441.9819735376
180166,727736.6925830501
85655,422969.14960975904
108189,384447.432198173
21605,386574.95008031523
102405,480211.80495555606
51557,331170.1762033287
171073,513385.40966845007
34310,381860.7794296749
141467,459485.71087246045
166489,443606.1189400842
135787,454576.9023378541
77373,348193.8175662877
3985,412924.19901861186
62350,558572.5603985509
81335,433516.52687143855
139715,485445.0881914041
139248,372510.262966514
65491,434236.74383758055
105008,529040.6909240708
157783,578945.2760725922
14931,337587.9807340918
166081,684491.3169013314
68114,532397.8820932958
43381,373468.11182654253
45639,280688.9016480819
100230,471049.91017937544
102209,495255.0269867893
10087,382698.1418642101
23815,321222.73817347887
113212,393689.25208993664
12836,339018.0278072955
171713,475165.39018267207
121024,352002.80612554983
65705,448838.5607859285
141490,484723.4066438
131515,484654.500408324
144496,378865.09565261705
17985,310046.4043804713
143326,474467.8280119009
120581,517385.8475468753
21474,434693.6469298936
19726,238590.94009885105
58227,346493.22408085404
113527,414543.3881710833
42452,649187.1251641187
140076,451511.60500716435
149221,433610.77859416336
115930,480200.2729790794
159235,444088.48122462985
37674,353324.7914615079
2613,213960.83948832797
115451,569521.7175284211
13281,351611.18814985384
104358,544621.8907317923
65423,473727.4735565823
51929,263212.37053101964
54049,328390.14206963335
70397,453990.2269019473
33820,413034.988734859
152616,744091.397864105
127860,360838.10675919213
30345,277874.52277390147
54667,323227.1425566999
159674,439065.3482382092
122508,556717.3163818403
4461,350587.59694682265
123929,483126.1066144378
168906,489367.3366520616
173067,499065.16144124203
99661,537939.5815716606
126528,419188.9101868294
160955,569224.2243122399
122348,523037.81920231687
142553,513741.0783607883
83627,427844.0574271126
45520,423603.47192677256
49963,208400.92053762413
84980,597117.1345075591
94348,463279.1703665774
127030,457563.15846323135
65870,423023.71377314295
63524,389136.1968760197
91237,321546.879681797
42223,347831.5649541292
21454,414482.03255547874
93272,533011.6438594897
90984,467855.4396311512
150289,543079.9747446208
160841,444871.32924047386
27429,238485.06311190798
31869,395633.0708483525
104531,534332.0346230199
59007,604734.5215210601
26112,357219.5033189654
70799,978700.7752588931
143056,349904.78488381056
116586,488812.1887543448
62957,488433.6534778797
6844,376903.795555299
3549,225259.9125448328
21051,447881.63357996946
25985,372052.4281680366
12964,370873.03057735716
4979,924354.6175914395
85341,461237.64752558747
126071,644971.5614251588
54414,302132.11177332763
2244,262624.861180611
137913,474769.04976547323
73005,467010.29701700085
46809,403951.8749842259
66838,382854.4959106943
42488,283861.23020038335
47670,376322.4151473792
59361,335708.56122319365
16670,347218.42305881856
177883,587166.946953135
143106,346211.59831570694
91657,350209.79960928333
117419,393902.17435396137
127497,354222.901360198
65218,456382.269963746
136183,560331.7292899971
107739,367871.1096909706
178316,713004.1720199264
106672,431605.1290937918
165109,440348.62733060424
163908,612526.8309738934
3803,294216.62970116665
88226,576850.7408873697
78629,484329.9120369974
56567,344143.30917254346
96101,396211.72827410063
134401,510699.941133398
103112,457895.30528020853
143304,839242.4648162422
11650,286608.7516418515
156337,468311.37999602745
45561,306295.1752606053
185487,653800.0687780897
107657,371344.58813842793
150941,390630.5450241474
119104,523136.6358913996
4996,307453.71924424224
78804,425415.85509910627
178103,559754.3075144358
77950,483556.5893695672
54529,380790.32701301645
114995,329570.88738541055
61184,568462.2323294716
64728,437252.01650000614
47286,414786.5449860281
153214,476262.8542709559
18577,303276.0303097498
22248,323306.6062784443
97077,364952.93740354315
120250,410352.3221105223
4385,339292.99880884524
167043,534226.0262010711
41415,354560.3662783445
68771,426317.5956024011
131281,524177.5084180518
72273,341405.41095046676
150853,689698.4357902171
45843,397229.56140704855
79867,381561.9909043795
92735,433603.3104507784
100081,454747.6054286371
138670,436203.2045676008
135039,536309.4281777682
3809,382146.4838892368
104504,445433.79186380527
24475,366644.0411430419
111532,393683.98903866555
131342,489592.91275987076
82226,319093.8413582695
121698,355574.42493160465
37190,317344.9775661803
161251,537271.0786098689
118638,333157.5361504294
33342,240509.32662267488
76775,310120.0310163741
31922,287284.3730109938
138240,510653.00735711365
96954,413262.38924126857
45417,290315.93132168264
10304,381717.763444099
58144,423277.39172491437
161750,400267.65630077414
163025,627947.8219372388
156658,582087.3493110111
47867,291117.9812595836
117601,412108.31226291973
88659,430078.8864621218
43779,423932.6144544378
106017,818835.8801758904
41140,280182.17426508025
91371,347909.38877429976
125917,673560.0525730003
149962,432468.3615186586
143964,475562.7657344643
74626,449692.18773682637
150406,533893.0030834444
112146,554160.4309042224
89594,377501.378021986
76414,236378.24328308
53424,250188.4437067835
165010,575990.4566210418
51013,309877.31243613106
125519,459830.8223231493
143881,503810.6166800362
13098,353374.96870525455
8941,345463.1650095486
109327,473295.5210112654
61811,769645.4761796396
125350,484708.9483231687
153700,499384.09431279387
106367,411493.96298808395
85915,663890.7551085758
104152,589229.1539101924
46891,166543.5008081165
11633,364468.174323741
11689,303364.69930483587
9564,349868.6356637152
179532,557718.0711769736
15119,191735.86791270124
73020,396126.47979283344
135978,419774.24340386334
42050,408477.0361092782
13750,338317.6133223446
116422,555293.4007402821
136570,441930.57963383966
159522,555409.3251658932
154998,415658.6691340301
114853,380241.66490440926
42605,317538.9693099576
40526,316254.6449879995
121328,435550.53499462554
12526,231178.23043327857
56751,543748.146111806
61775,756161.4859715574
44531,377979.33824640035
5753,310016.71614468633
84213,651064.7852187246
111826,376522.3282038139
177083,616473.2961346493
103514,390842.0443621273
74844,419132.1624413026
58728,382051.2332492685
13712,477128.3543233369
103291,346228.4408441589
84353,315505.3192997322
115073,392699.173869848
47256,406673.75499544013
163349,683300.5034015361
18222,376755.8664520026
130233,513743.11128453
130907,386672.6062684905
116548,311485.3201818576
51308,323563.12338364683
45236,374147.04460071353
48984,300758.73887498875
74060,824445.6506187181
34392,348482.8771267658
80607,416089.38077450637
131745,800972.7485501841
123440,436624.4528302644
151624,742991.6583071873
120069,438036.6676005359
159257,523096.6069736336
156296,492020.14818746416
47881,380181.0454459038
174248,649685.9082750638
109498,315131.906322425
177357,637360.1360760628
35626,321787.937311562
55427,413808.21465228655
135996,345100.22864843754
51947,286823.3684957938
49115,350313.0895463204
141883,449714.0867002452
57453,381529.6954874048
174125,756119.0487436391
30649,301536.4880668503
86023,615872.854069806
140197,720488.0284615648
89689,484439.8246592764
182871,599737.2615402427
42053,459131.3295170561
85123,513792.16696214536
156217,519383.0402083394
91738,450672.5590946573
61650,822284.6286594484
134659,526505.7745438525
66858,327435.9722173392
128402,314619.80275228724
175668,649674.8993174755
12279,240143.07148116836
78168,533909.8437647836
11108,236001.47152359146
124316,487133.2001429948
130946,530476.2174089049
182789,557574.172629972
159756,553435.7754600927
94285,483811.67307374254
61444,927048.9342502644
165658,645803.3108899151
48462,466304.7328059173
144457,464113.8474023432
149455,455605.54169044277
72984,422673.32966736174
143777,424127.9011198937
118707,420803.9598936204
72468,554579.157553103
168194,587806.875636134
96365,451899.4307923485
14238,327686.7948916729
168436,447717.2258152084
159189,539319.4893703248
27894,295790.9952703577
179055,805878.9118347216
182324,557709.9623727025
95122,374258.7083146177
127803,420613.3039481716
48971,295003.19185406744
142517,513426.01810428017
114250,464151.9138594202
19377,291519.0126816846
158230,519102.9883445864
6011,298197.02825872623
118060,439246.37224985263
144603,489741.4042195247
21348,369624.34839278343
86592,538154.0767163933
124023,551568.8196356766
179314,571808.2407719991
136239,389253.32999009243
57227,526563.3568726687
157181,534790.5668419786
153575,468083.1565317685
19545,289450.7567753766
94076,350703.0423691857
110344,430611.74630887964
89261,678069.7094250784
109644,409620.2239899684
76451,275630.9784964487
6286,326876.29241936025
120290,444437.0959680098
49001,283957.4193679829
13820,431676.2263940097
183794,550031.7842581954
10099,362006.9963999261
88928,375925.92758894135
64243,428405.07665740827
26551,280153.238152397
160549,456408.00729004963
181011,668350.864365971
33721,453689.3395749237
148238,495351.59026635205
133496,445806.63200572325
146110,523892.63441306073
142522,495210.96311158856
181313,618870.3300363268
88354,460054.48308803776
179507,547116.6137206829
146356,474191.6222310666
182138,582847.6269101839
7078,260633.56009547357
26327,243146.31870442926
43157,313862.5031053762
